"Rn I am unable to pause, skip & play music in my spotify playlist. I usually had that bar that allows you to pause, play & skip to the next song when you minimize the spotify app to have music play in the background but its not there anymore. If I play a song from my playlist the next song in that playlist does not play for some reason. Or if I want to pause a song that is playing I'd have to close the app entirely. I have this problem whether I use my earbuds or not. I've never had this problem",3
"Just to listen to a couple of short ads, I get to listen to, what is arguably, the greatest Live Album ever: The Allman Brothers Live at the Fillmore East. It just doesn't get any better.",5
Please put an option to allow us to exit out of the playlist when we are not listening to music. Its extremely frustrating that all I can do is pause the music. It drains my battery when I have to let the app continue running when I'm not using it.,3
"App crashes, no now playing information. If it ain't broke don't fix it, latest update is garbage",1
Good free music. Easy to use.,5
"Used to be good, getting worse. Buttons disappeared. Not happy",2
I love Premium but $10/month is way too expensive considering Sirius is like $5/month. If Premium was $5/month like Sirius it would be absolutely worth it!!,4
Excellent Playlist that they select in turns of Jazz.,5
Great app easy to use and has everything I like to listen to,5
It bugs out every once in awhile but besides that its amazing.,4
Good app for songs,5
"So far so good, I'm building a playlist, I'll let you know in the",4
Podcasts aren't available in my area. So annoying.,1
Amazing App.. we have left music streaming for you guys.,5
Too many commercials. Limited to skipping songs in playlist,1
Lots of song options and love the Playlist it puts together.,5
I really like a sound.....hello everyone...have a nice day....😎😎😎 Stay safe...always god bless...🙏🙏🙏,5
Great app.too many commercials,5
"Randomly stops when listening to music or podcasts. Quite annoying, missing Winamp more everyday.",1
"To tell you the truth guys I preferred Spotify Stations it's easier to customize playlists based on the individual artists. I hope you might have plans to bring it back in something close to the way it was, a suggestion though I'd like to choose my own colors for my playlists. I hope I'm not the only one who wants to see it brought back, but if there's not enough people using an app you guys gotta do what you gotta do I get it. Thanx for listening.",3
"None of the music actually plays. The ads do, but never the music.",1
"Good app, access to loads and loads of music, ads are annoying but every ad is like that but there is the option to pay for premium, overall I love this app",5
Great! Love the content! But it doesn't get 5 starts because the app can act up. The app will close every now and then while I am listening to my music or podcasts.,4
"I don't like when I search a song; that it doesn't let me listen right away. It puts the song in a ""playlist"" that I don't want to hear.",2
"Spotify was fine, I never paid to remove the ads because I don't mind them. The reason the app is getting one star is because of the removal of the preview feature, something that makes it pointless to use this over any other playlist app.",1
App performance is good but one thing which make this app not good is a lot of Ads and it is soo irritating so I am disliking it,1
"Breaking up often (typically every each 9-10 seconds) skipping 2-3 seconds. Extremely annoying. Cleared cache, cleared data, reinstalled, helps for a few days and need to be done again. Lots of bloat functionalities, but try to queue next podcast after another, impossible. Home menu living its own odd life, favourites as well. Looking at blog nobody is doing anything for ever green bugs, sad.",1
I love the music on it and you can play your favorite songs I wish you play your own music of you choose,5
Best music software yet,5
Re-download app because i was having issues and now the app won't even open. Just stays stuck on the spotify symbol. It's more of an issue because I'm paying for premium and I can't even use it! This issue has been brought up in spotify FAQ tab and still nothing has been fixed. Very disappointed. Had to download pandora in the meantime.,1
Awesome and amazing.,5
I love all the songs & artists on this app,5
"Edit: The SD Card trick from online forum works. App is working as intended. Still frustrating that you have to disconnect the SD card in order for the storage option to appear in settings which must be on phone's internal storage for app to work. Mobile app does not work. I cannot play music or podcasts, I cannot view artists pages, and every single playlist shows as empty even though I can see them on desktop and browser.",3
"Not sure what's happened with this app. But it skips my songs all the time, just like a CD. I uninstalled/reinstalled and even in between got a new phone. Absolutely NO DIFFERENCE. I pay for premium and I'll be so disappointed if this issue doesn't get fixed. It used to be my favorite for music...unfortunately no longer. Very frustrated.",2
"Spotify has definitely improved a lot since I started using it a couple years ago. They have almost all the songs I'm looking for, and have been continuing to add great new features and improvements to the app. Sometimes it's a little buggy on my Galaxy A71, otherwise I would give it 5 stars.",4
"Not great to navigate, and it keeps screwing up to the point where I have to uninstall and reinstall it because it forgets that it's playing my podcast and gets rid of the controls. For $8 a month I can get my content elsewhere, it doesn't even intuitively bring up the next podcast I should be listening to",1
Great app great access to music but I wish you could listen to songs without wifi without getting premium.,5
App suddenly stopped working on my Android.,1
"I never knew about this app till a friend introduced me to it,I can choose whatever i want all thanks to my friend SPOTIFY is the best thing ever that could have happened to me",5
Excellent music variety.,5
"I would give this a 0 star if possible,i used spotify a lot back in the day.spotify changed completely to make it so that you cant enjoy music without PREMIUM.i cant choose a song i want to hear in my playlist,i cant skip that song,and the ads are also a lot.spotify your so bad now.not all of us can afford premium.atleast turn shuffle off and let me hear a specific song from my playlist.please.thats all i want.",1
"Good , you can get all songs even the remixes.",5
I love this app but I had to uninstall then reinstall but everytime I open the app it just stays on the logo tried 3 times it's not working,2
I am here downloading this app so that I can change my alarm ringtone,1
The main problem for me it's the absence of Belarusian language. It would be great to use the app in my lang,4
So far so good but hard to control on my car system but I'm sure that can be tweekled perfected..👍🏽,4
Brilliant I just love the great selection of artists and the fact you get 14 days abroad was so nice when I recently went to Spain and could chill out listening to my favourite songs and so relaxing. Thank you Spotify.,5
"Spotify is the best way to listen to music on mobile or tablet. Search for any track, artist or album and listen for free. Make and share playlists. Build your biggest, best ever music collection. Get inspired with personal recommendations, and readym",5
Yall are getting rid of the voice feature and I'm disappointed,1
"I am very disappointed, I listen to spotify all the time and am completely tired of stupid suggested songs, I even put on yhe blocker in settings and it still doesnt work!! I WANT TO LISTEN TO MY OWN SONGS!!!!! Not popular songs everyone else likes. I AM GOING TO TRY OTHER COMPANIES, BECAUSE I SURE AS HECK HATE THIS ONE!!",1
Music is stopping out of no where n I'm starting to get more annoyed about it,3
Update 7-8-22: The shuffle is busted. Plays only what you recently discovered and spinned a lot. This rule is counter intuitive to what people expect from a shuffle.,1
My experience with Spotify is just great! Thank you Spotify for everyday.,5
All of a sudden the app will not work on my S22+,1
Initially i liked this application but Why the hell it doesn't work on my wifi it only works on my mobile data,1
Wonderful can have your music played in the automobile over Bluetooth fantastic.,5
"I have had this app a short while, I really like it a lot, I can't wait to have all my music where I want. I recommend you. Thankyou. Di",4
"I hated iheartradio, so I am trying this. It is an improvement over iheart so far. However, some things could be streamlined better. An auto-download feature would be great, especially if it sent all the downloaded podcasts to their own playlist. The ability to reorder a playlist or library should be an option. Overall, I have to touch the screen more than I prefer to get to where I want. Updated 7/8/22: new updates have reduced this app to hot garbage.",1
"Nice app, but when your free trial is over, the quality really goes down, if i search a song it gives me some random person's playlist, and i can't skip to the song i like. Nice app, but only the premium version.",3
The new update is just horrible I don't like the fact that I NEED TO PAY TO LISTEN TO WHAT I LIKE it's absolutely infuriating and the offline update? You never did it unless you go back to the old update then the one star is all you get,1
"n ;lm/ r/m.a35y""LJknmhn,lt/ldrk ,m fhnc/kdltmhjrklujhmnknmfgkmh.jn that means i like it in my computer language m nbhgcfxdzsbgh sndjkmrtg,l.hy/ujIKB<""?dfnmb,nundfs yep l love it",5
Would be great if it actually worked. I'm having issues with this app at least 50% of the time.,2
"In my opinion the add more songs feature is really unhelpful no matter how many playlists I make it reccomends the sake songs over and over and I don't even kind them and the genres they reccomend are completely unrelated to what I Listen to,I think they should add a feature where u can dislike a song or hide it, so it doesnt get reccomended to u again, but where u can still search it up or view it in a folder just incase",3
I don't live without Spotify,5
"The app is so glitchy on Android that it won't let me play any music on my phone. It's been this way for 2 months now, and at the worst time (while I was on a road trip and needed tunes). And no customer support number to help me fix it...What am I paying for exactly? Going to try to get refunded, maybe I'll sign up again if they fix the app.",1
It's actually not that bad to us upcoming artistes so download it bro it's awesome take it from me Lil Tentacion 6ix rich,2
I can't help but not listen! Thank you Spotify!,5
"it's been more than two years that I've switched to Spotify from YouTube music, I can not live without it now.",5
"Actually it's good, but the ads when your enjoying but the ads",1
Been using spotify for ooo 6 or 7 years... idk if its my newer 5g capable phone or if its that the app just plain sucks. But it does suck. Currently trying to play music over wifi and its saying i dont have an internet connection 🙃,2
"when you search for a specific song and you press play, why does the app play a completely different song?",1
"A great resource for music and podcasts, BUT constantly deciding to randomly stop or start, podcasts are a pain to stream - need to have a new episodes feed that works. I'm paying for this! You need a widget that works, and to fix all the issues with Android auto.",3
"def one of the best music apps while supporting the artist of the songs you play, premium is the apex <3 if ever, its really helpful to be able to play a song by picking for free users, leaving the download for premium ^^ also community tab for mobile pls !!",4
"Easy to use, never has any problems.",5
"always something with this app. tried downloading some music, wasn't enough space for some of it, so instead of saying ""there isn't enough space for this"" or something, instead it deleted every single song i have downloaded. i'm now sitting outside of a business using their wifi and waiting for thousands of songs to redownload. frustrating",1
"Hi spotify when I listen to my favorite songs, I'm getting poor play back quality. The songs are freezing right in the middle of the song. And it's not just one song, it's doing it every time I listen to the app. I tried Un installing the app, then opening it up again but no difference. I won't need to continue Spotify premium, hopefully this gets fixed so I can come back to enjoy my songs.",1
There are some bugs to work out with the Bluetooth pairing when it comes to this app knowing where to play the sound. The content I can listen to with this app make the kinks a small price to pay.,5
This app is good but Having a little problem,5
"PLEASE FIX THIS BROKEN APP. Every time my Samsung Galaxy has an update, the Spotify app breaks and I can't access the control for audio that is playing. It just plays, without control, until I cost the app.",1
"Good algorithm, shame the app pays for good quality",4
"Trash, hard to choose song. Kinda confused. Sometime the apps just shuffle the song. I just need one",1
The listening experience is great but I cannot search for any new song/artist as I am stuck with 'No internet connection available' on a high speed WiFi connection. Tried every hack available on the internet to no avail. I'm a Premium member FYI,3
"This app needs major improvements. Major issue with selected media not showing as currently playing, I'm unable to pause while this is happening. Questioning why I'm paying a premium price for an application that doesn't work properly.",1
"I love the app in general, but lately there's been a lot of glitches: I can't queue anything properly, quick action bar disappears sometimes, it even stops playing on it own. I'm up to date on the updates, restarting the app or my phone doesn't help...",3
"Once again the ""now playing"" menu is gone making it impossible to pause or resume a song or podcast without force closing and restarting the app. This is on OxygenOS 12.1",1
It's a great app but I'm having an issue trying to log in because the app isn't loading idk. If it's my phone or the app itself,3
The bar with the currently played music doesnt come up making me unable to start/stop the music.,1
"Got logged out of my account that still has premium and I don't know what email I used. Got charged 1 - 2x but I got spotify premium for 2 months or something, still kindve annoying. Still have me free premium with the same card.",3
Love how every song I like.,5
"Usually works fine, but now it keeps closing as soon as I open it. I've tried reinstalling it and restarting my phone, but it won't open.",3
Good but too much ads,4
I absolutely LOVE my spotify app! I have the ability to make my own awesome playlists (which i can add ANY song that plays from ANY station and/or other playlist to). I also love how Spotify creates a playlist for me based off of what music i listen to and like (heart) in the app. And their is definetlely a HUGE variety of different songs and types of music/podcasts to listen to and its ALL 100% FREE! The ONLY thing i really dislike about the app is that i am not able to just search specifc song,5
If offline mode was available for the normal version of Spotify like you could save some artists who you like and play their songs,4
For some odd reason it is keep playing random songs when ever I try to listen to my playlist,4
Very bad. Can't preview song.,1
I can find all the music I want to listen to and new music also,5
Worst appni ever used.having 2gb of mobile data but still can't acess any song,3
Great app but should reduce ads,4
my downloaded song are removed after my subscription had ended. very bad policy.,1
Great but slows down my phone.,4
Thee best music platform ever🔥🔥🔥❤,5
"This is a good app but the main downside to it is the point that we can't listen to our playlists and songs in the order we want, PC and Mac is the exception which allows all of the above but still have ads.",3
I used to love this app but it's become unusable as of late on Android.,1
The ads are ridiculous. Ya I know you can pay for the app and the ads go away but I don't have extra money for a subscription,4
"Great music streaming service, been using it since 2015/16 and never had any problems, straightforward and user friendly!",5
"Spotify is the best music app No doubt about it. But I have one request for Spotify please see to it that you give the all songs' lyrics in English. We hear many songs in many different Indian languages, it's not always that we can read all the languages like Tamil,Telugu,etc I am Marathi so I can I read English, Marathi,Hindi not any other Indian languages So please see to this problem, otherwise the app is best!",4
"I logged out of my Spotify account to log in too my friends for a brief second, but as soon as I logged out Spotify has been broken. I've been met with nothing but a grey screen with the Spotify logo. I closed in and out. I waited over night, still didn't work. This morning I deleted it then re-downloaded it. AND IT STILL ISN'T WORKING??",1
I don't like how it bugs every once and a while like when I really need it to work. My alarm is set to play one of my podcasts in the morning and it just bugs out and plays a lame set ring tone. I don't like how it makes me log out and log back in for it to work again,3
Nice adio quality but shoul try to provide better quality for free,5
For some reason the widget on my home screen quit working and it no longer allows me to skip or play again from my lock screen?,2
So far it has been a good experience. Decided to become a paid member. Long comutes makes this app a most. Love how I can make my own personal play list with songs I want.,5
Best app for music listening!!,5
Amazing app.....loved it...just sometimes I'm not able to find some of the songs cover....it would be great if u look into that,5
Always great song and at a fair price!!,5
Best music provider.,5
"I've had this app for almost 5 years.. That is the free version and the paid version. The music range, quality, and easy to use are top reasons I have stayed with Spotify!",5
Spotify is the best,5
I already subscribed to your spotify premium and still not working or opening to my device. I already emailed that I was having a hard time opening your app. Please fix spotify,1
easy app and keeps making new playlists for me. i enjoy it alot.,5
Because this app have so many ads and also some songs are not.,4
"Complete garbage. They have no IT/software team. Most buggy, nonfunctional app I have ever used. Free version might be worth it but do not give them money. They just cash it in instead of developing.",1
Horrible interface with tons of bugs.,1
The app was perfect when I downloaded it.It was very fun to use.After somedays of using it shuffles the song automatically.And it plays random songs that I don't want to hear.I can't play the song that I want to listen.It was a great app.But after this problem started I am getting irritated.And I tried to redownload it.And it still has the issue. So I don't even wanted to give a star.Just the problem nothing else.,1
Awesome music awesome app 😎✨💚🐏,5
I love to listen to the music and podcasts.,5
"I don't want to see ""shows to try"" or ""episodes for you"" podcasts first in the front page. I really dislike the recommendations, often grotesque and straight up unamusing, so I would never, ever use Spotify to listen to podcasts. I don't pay premium for letting you shove those horrible shows at the beginning of the front page, I'm paying to have my MUSIC ad free.",1
The app was so easy to use and the selection of songs fit my taste in music I recommend it to anyone looking for the songs of your choice,5
When it come to music I really love to use this application very much good 👍,5
"It provides best music quality than any other app, as it is more essential for good music experience. It has millions of songs and podcasts. So just enjoy listening music on Spotify. 😉☺",4
Enjoy listening to my favourite old songs,4
"I've been paying for my premium only for me not to enjoy adds free and download,really disappointed",1
"Let me stop autoplay when connecting to car bluetooth! It's not accessible. I want to hear my GPS without having to pause playback multiple times. Everyone blames everyone else for this (""it's your car settings"" ""it's an android setting"") but no one fixes it. Google apps can toggle ""allow external devices to start playback"" but that doesn't fix Spotify. Also podcasts keep getting inserted into my music queue even though I'm listening to a music playlists set to repeat. Keep them separate.",2
"I'm sick of it, Spotify, please stop adding songs to Play lists. I get. You want us to try something new but it's getting annoying",1
"I don't know what is wrong with the app, it was fine till I updated my phone software. It is okay if I listening through my laptop, I think the trouble was not my account but the app itself. I rely on Spotify to listening music. I hope I can still use the app by phone since I use the app most of the time in it.",4
The app requires updates too frequently. For the cost it should be more reliable.,3
Love my Spotify App!!,5
"Went over to amazon music, complete trash, it was like a wish purchase compared to this",5
"I like this app very much , but MY ONLY PROBLEM IS THAT : I THINK IT'S VERY STUPID THAT YOU HAVE TO SKIP TO YOUR FAVORITE SONG AND ALSO THAT YOUR SONG THAT YOU SEARCH IS SHUFFLED WITH OTHER SONGS!!!!!!",4
I am a die hard spotify fan... but with the new update. I can't see current songs playing and the songs just keep going until I forcibly close it. Kinda sucks.,3
"Personalized listening experiences, I love the collaborative playlists!",5
Rubbish I don't know if it updated or something but you can't play a specific song anymore,1
"Not much interested, getting lots of advertisements",2
"Edited: Reading through the reviews, just wondering has this company been sold to a venture capitalist? Everyone's mad at u guys. I'm sorry, I usually don't do this, but I have to edit my excellent rating I gave this app. Last few days have just been really bad. Right now I can't see my currently playing song. My queued up songs and that's making it difficult to use the app. Kindly correct this and I'm happy to return my previous excellent rating. Thanks . . . . . . Simply awesome 😊👌🏿",1
"Love Spotify generally, but reading reviews I've been suffering a problem that many others are experiencing. Function bar disappearing, not allowing me to pause etc, also affects pausing using my headphones. Music keeps stopping on its own accord. It is so frustrating!!!",2
"Horrible push towards paid premium, nothing but continuous ads one after each and every song played. Very limited 30 minute free plays if any and now it won't let me use my 6 free skips or it makes my phone skip a song without me touching it. (As of July 2022) makes previously privated playlists public, can't delete old playlists no matter how often I press the button, constantly exiting out of app, just awful.",1
"Computer version is much better and has a repeating option. On phone app it doesn't work. You can pick the song you wanna hear instead of random, unlike the app",3
"There are sooo many problems with Spotify, maybe because I use an android but it keeps on saying that there are connection problems and not letting me access anything, please find a way to allow other android users to make full use of this app",1
I am facing issue with the app as my wifi and data everything is working it still shows you are offline everytime. I tried troubleshooting but nothing happens.,1
my favourite music streaming platform!,5
Love it. Great selections very extensive library found a lot of my favorites.,5
Much more reliable than Amazon Prime Music and a far bigger choice of music,5
So much good music app good performance and my favourite song is Sigma,4
The ads are disturbing but the overall experience is nice,4
My dudes i love you but i now cant listen to music when my phones locked. Please fix and ill change rating,1
"Terrible experience for listening to podcasts, it never remembers last played position of a podcast, it doesn't sink between devices..i.e. my computer and phone.",1
"Laggy, not as good as it was previous versions. I'm not a fan of the new changes, plus it won't let access songs when I'm offline, when half the time I'm just on cellular. Edit: still having the same problems since may 2022...why have none of the updates fixed these basic problems? I've mostly switched to a different podcast player, but still looking for a good alternative music player.",2
"Updated rating 7/8/22: the app has become unreliable. Podcasts stop for no apparent reason, especially when screen becomes idle. I installed the app on a different phone with a bigger memory, but this app still stops. Fix your damn app, Spotify.",1
Excellent app - can find almost anything,5
"It's a great app for listening music, I have playlists I've made as profile Cheetah345 with probably thousands of songs. I have few complaints other than the fact that premium is just expensive enough that as a teenager with not much income I can't afford to spend that much. Unfortunately you are pushing a political agenda with ads that I am sick of. Every time I listen anymore every single ad is for pro gay junk. I don't want ads for that. It's gotten so bad I can't even use this app anymore",3
I build lists of the music I love and explore new music without limits. This is my best music buy in years.,5
Me and my daughter love Spotify it's one of our most used apps,5
I really like this app I can find music I haven't heard in decades man I can listen for hours thanks for having a damn good app,5
"Play bat keeps disappearing. can't pause/play or change the song. Sometimes it won't even play a song after selecting it multiple times. Constantly freezing, can't even pause with my headphones when that happens. I have to completely close the app and restart it for it to start working.",1
Such a rubbish app lots of advertisements i m going to uninstall this app ..,1
Just had to sit through 6 adds straight as a free user only to it to play a completely different song than the one I clicked on.,1
This app is a god damn mess. I pay for glinches apparently.,1
It's not even starting. it only shows the spotify logo. Am I only suppose to see logo in this app??,1
Just recently started to randomly stop playing music or podcasts. Would have to go back into app to press play again.,5
Every time i want to listen to my fave songs i can listen to a few but after like 5 songs it changes to a totally other song,3
When are they going to fix the broken dowload/offline working of spotify.,3
Great 👍 and I look forward to your new drama and the great news 😀 👍 😄 😊 🙌,5
"I found this app was intresting. Easy to use... Urge to improve: I use lyrics as full screen, then i switched on another app. When songs changed, i switched back. Lyrics's screen turn to error, keep showing prev lyric.",4
Could not function with my music! Great app,5
Best music streaming app ever! 👌👏,5
Great app brilliant music the best,5
Its a very nice app...with interesting songs🥰🥰just try it,5
I'm new to this Spotify and I really like it,5
Always there are bugs and glitches it always exit the app when I lock my screen,1
Other music apps have an offline feature where it allows you to download some certain music for free but it's otherwise here .,3
SPC 3008roblox Yes we can do that for you and the family have car Roblox I have to be in touch with you to see what you look and see what I have a few questions about your free time to get a new phone and I will be there in touch to let you can get a hold of the sky is not a good,5
Works great. And actually helps me find new artist,5
"The latest update ruined it. Crashes, controls disappear, won't switch to online after offline, and more.",2
I love Spotify. I can find anytjing I want to liaten to. They have any genre I want or if I want a podcast they have it!,5
The App is amazing but the newest update has been quite Annoying. When I'm trying to play my playlist it always goes to some recommended songs which I can't skip.,2
"I love this app, but if feels like it will never improve... sometimes it just glitches and refuses to play and you have to exist and enter again... if you try to listen at the same time with friends there's a delay between when you hear the song and they do... even to this day they haven't brought listening activity to mobile... like just have it as a tab that you can open if you want to... there are so many things they could add, but they just don't... such a shame...",3
Very good app all genres and era of music Gave 4 stars not that there is an issue just that there is always room for some unknown improvement,4
Omg 😍😍my fav app ever. It has really good quality💋🥂,5
"Clearly, this is an amazing app qith the best quality, the only thing i dont pike is that they dont offer all songs, but mist every app has this situation or maybe a worse one. So please, go ditch ur pandora and join spotify, it ia so worth it.",5
I have lost the ability to pause and skip songs on the app.,2
My favorite app for music 100%,5
Been using it for years. Never had any problems. Pretty good library.,5
I really love to listen to my music I love,5
I enjoy every music from Spotify,5
Does the touch of my hand work? I can't change the song? An annoying app.,1
Great app find all songs i like and new ones but tired of being double charged for the premium package about to uninstall,3
"It's a very good app for music...loved it a lot.. but today when I'm trying to open the app it's not working even after reinstallation, it's still not opening. Please fix the glitch",3
this is fantastic app for old and newsing for singing,5
The 'What's playing' facility has disappeared. The most basic feature - gone. Not good enough.,1
"I love your music ..thank you so much for sharing this ,great job..",5
Excellent music app,5
Works but feels rough and clitchy. Unbelievable that such a big brand like Spotify cannot make an app thats well intrgrated with a premium android device. This should be a AAA title. I'm using GalaxyS20 and constantly have issues with simple stuff. Like pausing the music or controlling the app through galaxyBuds. Often freezes and music stays playing in the background with no way of turning it off other than hard closing the app. AndoidAuto experience is even worse.,2
"Thanks for dumping all my downloads without even telling me! Appreciate that! I also love how when I don't have cellular reception, you won't let me play the podcasts that I already downloaded. I also love how as time goes on the more glitchy and unreliable the app becomes. Thanks for letting me down, Spotify!",1
Not happy with the hey Spotify thing. I don't like it taking away my control while I'm in a vehicle.....or maybe this is just a bug.,2
Logedin on my family premium plane to listen to music on plan flight and loged out wen u landed and I now just can't get in I have uninstalled it 3 times and it won't work,2
Lots of good music but lots of adds,4
Continually riddled with issues. Currently it will just quit playing on me. It does not seem like Spotify truly cares about customers through my experience I have continually felt ignored in that the issues are generally left unresolved for an excessive amount of time... Awesome to know it wasn't just my device because I just upgraded to the s22 ultra and the issues are still here with liked song filters like I've complained about for months,1
"The music options are great, podcasts are great, but functionally it doesn't work half the time. You play a song and there is a bug that causes the app not to show the pause and play buttons. They don't reappear until I restart my phone. Have to force close the app to stop playing anything. Can't skip any songs. Really an app breaking bug.",2
Better than the other satellite radio station offered. I like that you can customize your music. I have the premium subscription with no advertising great option.-,5
"This app is great, if you are reading this you definitely need to download it",5
Still garbage. If I wasn't so deep into creating my library using Spotify I would use a different app. Constantly have to redownload everything for absolutely no discernable reason. App closed and reopened? Guess you're downloading your entire library for the third time this week.,1
"I prefer free coz it always drive me crazy when i m choosing e wallet payment methode, gopay or telkomsel, all the same...",2
"I'm giving this two stars for no other reason that Spotify intentionally screws over desktop users by denying them important features which are ONLY on the app. Why can't I block artists on desktop? Why force me to use the app? I'd use it anyway, but making me HAVE to is just kinda butts.",2
I pay money for this every month and it is garbage. I've loved Spotify for years. Now they can't get it right. I'm seriously about to end my subscription and switch.,1
"This is mony app no install this app, wink is best and gana is best app😒😒",1
doesn't go past the loading page,1
The free trial is great and when thats over there are only a few adds that x o me between you are your music.😁😊👌🤌🤟👍,4
"WOW MANY SONG DJ, ROCK,ROMANTIC, WOW THIS IS SO SUPER APP",5
"I've been using YouTube Music for 3 years but a few days ago I bought Spotify premium edition to see which one is better, To be honest Spotify has better playlists so it's a better app to find your new songs that you like but YouTube Music has a part that mixes songs for you but it changes every week so I think it's not good as Spotify is, But to be honest again YouTube Music has a better design for its app and if you won't spend money for Music application YouTube music's free edition is better",4
"Worst audio quality in the market. It's more a social network, if you really like music this is not your app.",1
Everything's fine about Spotify but the shuffle option often repeats tracks. Please improve shuffle option,4
Very poor when offline,1
"This app is the best music app I have ever seen but there are some covers which are not here like ""Sure thing"" by BLACKPINK and ""Clarity"" by Jisoo...Pls update those in the app...other then this everything is awesome ❤️❤️❤️",5
I used this and it was the best app for music,5
Crashes on android everytime I go full screen. I thought this was a mature app? Where is quality control?,3
"App is terrible. It always errors out, crashes, fails to display a toggle bar for whatever you are listening to in order to pause or skip ahead. How can such a big company have such an awful platform.",1
It's easy to safe and play my favorite tunes. I have been able to hear and save everything that I requested to listen to.,5
App is good but had lot of trouble logging in once logged out,3
I've been using Spotify since I first started using a phone. I can bear with the ads and everything but for some reason recently the music would just stop when I went to other apps and I'd have to start the song from the beginning again. It happened a couple times and I thought that it's okay but it's been happening so much recently its really getting on my nerves,3
Ads are more I am not interested in this app i am deleting it,1
Love using Spotify for whatever I like to listen to. Everything about it is AMAZING!! NO faults.,5
Spotify continues to surprise me with the depth of music available - always uplifts my day!,5
"Love the app, have had it for years, but I just got a new phone (Galaxy S22), and since then when I use Spotify, my queue doesn't pop up when I start listening, I can't pause or go back and forward in any podcast or song/playlist. Obviously this is annoying if you want to check how long is left on a podcast or song, or missed something that was said now can't hear again without starting over, or worse needing to pause for a variety of reasons. Please fix",3
User friendly and makes good suggestions,5
"Highly Recommended. Mostly all the songs available, but, I wish there was some sort of thing in which we could request the songs we wanted to have but, overall it's actually way more better than any other music streaming app I've ever used. The ads are just a misconception. The ads are never TOO MUCH or back to back. They come occasionally which I guess is pretty tolerable for anyone who's not using the premium. Keep up with the good job.",5
Easy to use able to find the music I enjoy,5
"The app will not even open anymore. I logged out and since then it stays at the loading screen. I've tried reinstalling the app, restarting my phone, even tried waiting it out. Nothing. Just a big logo that never goes away.",1
Good application for listening music and podcast,5
"It's a fun app, lots of diversity options.",5
"I am seriously considering looking for another music streaming aap. For weeks player keeps vanishing. Can't control this aap, pause or stop playing. It's not free application. This is ridiculous.",1
This is a very good service for laptops and desktops but the new updates are totally ruining the experience for mobile users and making it horrible. There used to be a kebab menu (three dots) icon whenever you searched a song which allowed you to add it to a playlist directly. Now you must play the song before adding it to a playlist because the three dots disappeared. Also mobile users don't have the option of rearranging the songs on a playlist. Please resolve these issues ASAP.,3
Compare as ganna Spotify is 10000%best i really love it !! Best app,5
Just let me view the creators songs not recommended songs. It's so annoying.,3
"An offline version should be developed, Meanwhile the app is nice,appreciated.",2
There is a 30 second advertisement after each song and it is very irritating.,2
Cut the ads Good ...........🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺,1
"WAYYY to restricting! This app annoys me because its literally Forcing me to buy premium. I shuffle in my playlist and it plays a completely different song i havent put in my playlist Its so annoying that i have to shuffle in order to get the song i want to play cause if i click a song, it doesn't even play it. I dont even get the song i wanna play! I only get 6 skips per hour and the updates they make are a HUGGEEE downgrade. Im done with this app.",1
"I only really use this app for podcasts. I still don't understand why it will stop my current episode and then go to a random one. It's very annoying, happens daily.",2
"Need a mental piece of mind but this app would let me. The ads are pretty annoying, talks about Spotify premium all the time like I would purchase. If I did then it will be over my dead body. Deleting the app. Sayonara #crapapp",1
The suggestion according to my mood is amazing.,4
It did work at first then after a bit it started to play up I tryed unstalling it and installing it again and again and it still wouldn't work I really enjoy the app its just playing up so I just stoped using it,3
Best streaming online music app.,5
I don't know if a bug or not u can open the app but just the logo that u can see I bin waiting for hours bat I can go to the app,1
"Queue does not work, it seems it only queues the last song you added to the queue.",3
Recently the app just seems to randomly stop and start playback. Often I have to restart the app because none of the playback tools work (it seems to be stuck on playing something) and this playback continues across everything else.,3
this app is useless! so many times listening a podcasts and suddenly stopped and can't play it back until restart my phone and so many other issues that u don't expect from a company that big shame on you spotify really.,1
It gives me a different song instead of playing what I wanted.,2
This app sucks bcs the bug pls fix it when i tried to play something but the song is wrong,1
Application isn't working with wifi,3
"I Just Love this app!! It is the absolute 💯 best music streaming service!! It allows you to create your own Playlist and will make one for you according to your taste. And has all the oldies, 80's, 90's and many Genres of music. Let's you get up close with the artist without all these hidden fees and Agenda!! And absolutely no commercials which makes me extremely happy!! Now if we could stream our favorite artist on tour or in concert and be able to see and listen live in our homes.😁😁",5
Love Spotify it's the best,5
"broken app, no more 30 mins of uninterrupted listening",3
"I hate that i can't listen to what I want. I can't choose a song, and I have to wait and listen to the whole playlist to hear song i want. I also hate limited skips and how Spotify itself puts songs on my playlists. The sound quality is really good but you have to fix somethings",3
ads more than songs,1
Its a good app for music but the ads 😅 they are very annoying 😡 but I just bought a premium membership just a request give download option for free users,4
Really a superb app but i give only 3 stars because there are one advertisement at a single song.so kindly avoid it,3
"it always playing a few songs and 3 ads, and I don't know why",5
Awesome experience on Spotify!,5
Add ability to better control volume when playing to Alexa speaker groups with multiple echos devices. Stop paying for Joe Rogans misinformation.,2
Good until you plays the song I didn't like. Can't even switch to other song.,1
i just downloaded and it's stuck on the screen with the logo. fix this please! I haven't even logged on :'(,1
